uid,Licensee,DBA,License_No,Street_Address,City,ZIP,County,Category,Month,Year,Certification,source_geo,lat,long,geometry
434,THE HERBAL CURE LLC,,402-00507,985 South Logan Street,Denver,80209,Denver,MED Licensed Center,3,2019,,TEXAS,39.6989583,-104.9833666,POINT (-104.9833666 39.6989583)
441,TOP SHELF LLC,TOP SHELF,402-01158,135 South Broadway Street Unit C,Denver,80209,Denver,MED Licensed Center,3,2019,,TEXAS,39.7141077,-104.9879507,POINT (-104.9879507 39.7141077)
552,BEYOND BROADWAY LLC,LIVWELL,403-00574,432 South Broadway,Denver,80209,Denver,MED Licensed Cultivator,3,2019,,TEXAS,39.7087028,-104.9874641,POINT (-104.9874641 39.7087028)
1073,THE HERBAL CURE LLC,,403-00747,985 South Logan Street,Denver,80209,Denver,MED Licensed Cultivator,3,2019,,TEXAS,39.6989583,-104.9833666,POINT (-104.9833666 39.6989583)
2507,PIONEER LOGISTICS LLC,,406RNP-00003,303 South Broadway  Suite 200-384,Denver,80209,Denver,MED Licensed Retail Transporter,3,2019,,CENSUS,39.711052,-104.98759,POINT (-104.98759 39.711052)
2571,BEYOND BROADWAY LLC,LIVWELL,402R-00166,432 South Broadway,Denver,80209,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.70879266,-104.9874931,POINT (-104.9874931 39.70879266)
2939,SERENITY MOON WELLNESS CENTER LLC,FROSTED LEAF,402R-00186,399 South Harrison Street,Denver,80209,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.7094213,-104.9416554,POINT (-104.9416554 39.7094213)
3013,THE HERBAL CURE LLC,,402R-00139,985 South Logan Street,Denver,80209,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.698733,-104.9828806,POINT (-104.9828806 39.698733)
16,2251SB LLC,,402-00375,2251 South Broadway,Denver,80210,Denver,MED Licensed Center,3,2019,,TEXAS,39.6758081,-104.9880204,POINT (-104.9880204 39.6758081)
53,BACK TO THE GARDEN HEALTH & WELLNESS CENTER LLC,,402-00583,1755 South Broadway,Denver,80210,Denver,MED Licensed Center,3,2019,,TEXAS,39.68471,-104.9877423,POINT (-104.9877423 39.68471)
70,BK HOLDINGS LLC,THE HERBAL CENTER,402-01079,1909 South Broadway,Denver,80210,Denver,MED Licensed Center,3,2019,,TEXAS,39.6818358,-104.9877811,POINT (-104.9877811 39.6818358)
95,CITI-MED LLC,STARBUDS,402-00170,1640 East Evans Avenue,Denver,80210,Denver,MED Licensed Center,3,2019,,TEXAS,39.6782991,-104.9678435,POINT (-104.9678435 39.6782991)
98,CO-AGRONOMICS LLC,THE GREEN DEPOT,402-00719,2020 South Broadway,Denver,80210,Denver,MED Licensed Center,3,2019,,TEXAS,39.6797054,-104.9871464,POINT (-104.9871464 39.6797054)
111,COLORADO WELLNESS INC,,402-00768,2057 South Broadway,Denver,80210,Denver,MED Licensed Center,3,2019,,TEXAS,39.6793458,-104.987785,POINT (-104.987785 39.6793458)
138,DGS INC,THE KIND ROOM,402-00498,1881 South Broadway,Denver,80210,Denver,MED Licensed Center,3,2019,,TEXAS,39.68247,-104.9877835,POINT (-104.9877835 39.68247)
170,GANJA GOURMET LLC,GANJA GOURMET,402-00655,1810 South Broadway,Denver,80210,Denver,MED Licensed Center,3,2019,,TEXAS,39.6836946,-104.9871883,POINT (-104.9871883 39.6836946)
209,HERBAL ALTERNATIVES LLC,NEW BROADSTERDAM,402-00687,2568 South Broadway,Denver,80210,Denver,MED Licensed Center,3,2019,,TEXAS,39.6700312,-104.9872135,POINT (-104.9872135 39.6700312)
221,HIGH COUNTRY SUPPLY LLC,COLORADO HARVEST COMPANY,402-00418,1568 South Broadway,Denver,80210,Denver,MED Licensed Center,3,2019,,TEXAS,39.6881864,-104.9873083,POINT (-104.9873083 39.6881864)
226,HOBBY FARMS LLC,A CUT ABOVE,402-00455,1911 South Broadway,Denver,80210,Denver,MED Licensed Center,3,2019,,TEXAS,39.6817712,-104.9880658,POINT (-104.9880658 39.6817712)
267,LITTLE BROWN HOUSE DISPENSARY LLC,Little Brown House,402-00294,1995 South Broadway,Denver,80210,Denver,MED Licensed Center,3,2019,,TEXAS,39.6804804,-104.9879508,POINT (-104.9879508 39.6804804)
268,LITTLE GREEN PHARMACY INC,,402-00675,1331 South Broadway,Denver,80210,Denver,MED Licensed Center,3,2019,,NOM,39.69216415,-104.9877057,POINT (-104.9877057 39.69216415)
346,PHILOSOPHIZE LLC,HIGH ROLLERS,402-01221,1445 South Pearl Street,Denver,80210,Denver,MED Licensed Center,3,2019,,TEXAS,39.6904116,-104.9807573,POINT (-104.9807573 39.6904116)
417,SWEETWATER PARTNERS LLC,GOOD CHEMISTRY,402-00681,1724 South Broadway,Denver,80210,Denver,MED Licensed Center,3,2019,,TEXAS,39.6851852,-104.9871739,POINT (-104.9871739 39.6851852)
459,URBAN CANNABIS II LLC,HEALING HOUSE,402-00355,2383 South Downing Street,Denver,80210,Denver,MED Licensed Center,3,2019,,TEXAS,39.6734082,-104.973618,POINT (-104.973618 39.6734082)
467,WASH PARK BOUTIQUE LLC,LUCY SKY CANNABIS BOUTIQUE,402-00951,2215 East Mississippi Avenue,Denver,80210,Denver,MED Licensed Center,3,2019,,TEXAS,39.6966852,-104.9613606,POINT (-104.9613606 39.6966852)
468,WASH PARK BOUTIQUE LLC,LUCY SKY CANNABIS BOUTIQUE,402-01101,2394 South Broadway,Denver,80210,Denver,MED Licensed Center,3,2019,,TEXAS,39.6732301,-104.9873536,POINT (-104.9873536 39.6732301)
621,COLORADO WELLNESS INC,,403-01170,2057 South Broadway,Denver,80210,Denver,MED Licensed Cultivator,3,2019,,TEXAS,39.6793458,-104.987785,POINT (-104.987785 39.6793458)
746,HERBAL ALTERNATIVES LLC,NEW BROADSTERDAM,403-01031,2568 South Broadway,Denver,80210,Denver,MED Licensed Cultivator,3,2019,,TEXAS,39.6700312,-104.9872135,POINT (-104.9872135 39.6700312)
2030,HERBAL ALTERNATIVES LLC,NEW BROADSTERDAM,403R-00196,2568 South Broadway,Denver,80210,Denver,MED Licensed Retail Cultivator,3,2019,,NOM,39.67008363,-104.987477,POINT (-104.987477 39.67008363)
2513,2251SB LLC,,402R-00048,2251 South Broadway,Denver,80210,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.675782,-104.987681,POINT (-104.987681 39.675782)
2564,BACK TO THE GARDEN HEALTH & WELLNESS CENTER LLC,BACK TO THE GARDEN HEALTH AND WELLNESS CENTER LLC,402R-00165,1755 South Broadway,Denver,80210,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.68479165,-104.9876464,POINT (-104.9876464 39.68479165)
2575,BK HOLDINGS LLC,THE HERBAL CENTER,402R-00601,1909 South Broadway,Denver,80210,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.68189651,-104.987676,POINT (-104.987676 39.68189651)
2608,CITI-MED LLC,STARBUDS,402R-00022,1640 East Evans Avenue,Denver,80210,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.67840423,-104.9682384,POINT (-104.9682384 39.67840423)
2612,CO-AGRONOMICS LLC,THE GREEN DEPOT,402R-00144,2020 South Broadway,Denver,80210,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.67988502,-104.9874628,POINT (-104.9874628 39.67988502)
2625,COLORADO WELLNESS INC,,402R-00096,2057 South Broadway,Denver,80210,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.67931043,-104.9876752,POINT (-104.9876752 39.67931043)
2651,DGS INC,THE KIND ROOM,402R-00012,1881 South Broadway,Denver,80210,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.68256036,-104.9876694,POINT (-104.9876694 39.68256036)
2693,GANJA GOURMET LLC,GANJA GOURMET,402R-00103,1810 South Broadway,Denver,80210,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.68368069,-104.9874413,POINT (-104.9874413 39.68368069)
2737,HEALTH DEPOT LLC,STICKY BUDS BROADWAY,402R-00101,2262 South Broadway,Denver,80210,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.67559,-104.987467,POINT (-104.987467 39.67559)
2740,HERBAL ALTERNATIVES LLC,NEW BROADSTERDAM,402R-00148,2568 South Broadway,Denver,80210,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.67008363,-104.987477,POINT (-104.987477 39.67008363)
2746,HIGH COUNTRY SUPPLY LLC,COLORADO HARVEST COMPANY,402R-00078,1568 South Broadway,Denver,80210,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.68817936,-104.9874012,POINT (-104.9874012 39.68817936)
2754,HOBBY FARMS LLC,A CUT ABOVE,402R-00587,1911 South Broadway,Denver,80210,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.68186439,-104.987676,POINT (-104.987676 39.68186439)
2975,SWEETWATER PARTNERS LLC,GOOD CHEMISTRY,402R-00032,1724 South Broadway,Denver,80210,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.68526973,-104.9874298,POINT (-104.9874298 39.68526973)
3038,URBAN CANNABIS II LLC,HEALING HOUSE,402R-00041,2383 South Downing Street,Denver,80210,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.673465,-104.9736877,POINT (-104.9736877 39.673465)
3047,WALKING RAVEN II LLC,WALKING RAVEN,402R-00058,2001 South Broadway,Denver,80210,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.680203,-104.987677,POINT (-104.987677 39.680203)
3049,WASH PARK BOUTIQUE LLC,LUCY SKY CANNABIS BOUTIQUE,402R-00159,2215 East Mississippi Avenue,Denver,80210,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.69666507,-104.961455,POINT (-104.961455 39.69666507)
3050,WASH PARK BOUTIQUE LLC,LUCY SKY CANNABIS BOUTIQUE,402R-00497,2394 South Broadway,Denver,80210,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.67327451,-104.987474,POINT (-104.987474 39.67327451)
144,DOCTORS ORDERS LLC,DOCTORS ORDERS,402-00714,1406 West 38th Avenue,Denver,80211,Denver,MED Licensed Center,3,2019,,TEXAS,39.7691585,-105.0033294,POINT (-105.0033294 39.7691585)
160,FIREHOUSE ORGANICS SOUTH LLC,HIGHER GRADE,402-00041,3111 West 38th Avenue,Denver,80211,Denver,MED Licensed Center,3,2019,,TEXAS,39.7695073,-105.0280655,POINT (-105.0280655 39.7695073)
210,HERBAL ALTERNATIVES LLC,SUNNYSIDE DISPENSERY,402-01020,4755 Lipan Street,Denver,80211,Denver,MED Licensed Center,3,2019,,TEXAS,39.7830087,-105.0021674,POINT (-105.0021674 39.7830087)
225,HIGHLANDS WELLNESS CENTER LLC,THE CLINIC HIGHLANDS,402-00137,3460 West 32nd Avenue,Denver,80211,Denver,MED Licensed Center,3,2019,,TEXAS,39.7618871,-105.0337085,POINT (-105.0337085 39.7618871)
244,JPJR AND ASSOCIATES LLC,STASH HOUSE,402-01093,4707 Lipan Street,Denver,80211,Denver,MED Licensed Center,3,2019,,TEXAS,39.7822281,-105.0019381,POINT (-105.0019381 39.7822281)
294,MHFS LLC,GOOD CHEMISTRY,402-01264,2563 15th Street Suite 103,Denver,80211,Denver,MED Licensed Center,3,2019,,TEXAS,39.7582851,-105.0113383,POINT (-105.0113383 39.7582851)
354,PLATTE VALLEY DISPENSARY LLC,PLATTE VALLEY DISPENSARY,402-00588,2301 7th Street Suite B,Denver,80211,Denver,MED Licensed Center,3,2019,,TEXAS,39.7521579,-105.0147028,POINT (-105.0147028 39.7521579)
377,RJJ HIGHLANDS LLC,NATIVE ROOTS HIGHLANDS,402-00637,2209 West 32nd Avenue,Denver,80211,Denver,MED Licensed Center,3,2019,,TEXAS,39.7622733,-105.0131602,POINT (-105.0131602 39.7622733)
409,STANDING AKIMBO LLC,,402-00729,3801 Jason Street,Denver,80211,Denver,MED Licensed Center,3,2019,,NOM,39.7694321,-104.9995987,POINT (-104.9995987 39.7694321)
427,THE GIVING TREE OF DENVER LLC,,402-00193,2707 West 38th Avenue,Denver,80211,Denver,MED Licensed Center,3,2019,,TEXAS,39.7694095,-105.0208445,POINT (-105.0208445 39.7694095)
437,THE PURPLE DRAGON LLC,,402-00024,2243 Federal Boulevard,Denver,80211,Denver,MED Licensed Center,3,2019,,TEXAS,39.7508301,-105.0256981,POINT (-105.0256981 39.7508301)
438,THE TEA POT LLC,,402-00060,2008 North Federal Boulevard,Denver,80211,Denver,MED Licensed Center,3,2019,,TEXAS,39.747837,-105.0248221,POINT (-105.0248221 39.747837)
460,URBAN HEALTH & WELLNESS INC,URBAN DISPENSARY,402-00493,2675 West 38th Avenue,Denver,80211,Denver,MED Licensed Center,3,2019,,TEXAS,39.7694488,-105.0203925,POINT (-105.0203925 39.7694488)
641,D & D CONSULTING INC,KAYA CANNABIS,403-00198,1127 West 46th Avenue,Denver,80211,Denver,MED Licensed Cultivator,3,2019,,TEXAS,39.7803964,-105.001147,POINT (-105.001147 39.7803964)
642,D & D CONSULTING INC,KAYA CANNABIS,403-00482,1127 West 46th Avenue,Denver,80211,Denver,MED Licensed Cultivator,3,2019,,TEXAS,39.7803964,-105.001147,POINT (-105.001147 39.7803964)
643,D & D CONSULTING INC,KAYA CANNABIS,403-00484,1127 West 46th Avenue,Denver,80211,Denver,MED Licensed Cultivator,3,2019,,TEXAS,39.7803964,-105.001147,POINT (-105.001147 39.7803964)
747,HERBAL ALTERNATIVES LLC,SUNNYSIDE DISPENSARY,403-01613,4755 Lipan Street,Denver,80211,Denver,MED Licensed Cultivator,3,2019,,TEXAS,39.7830087,-105.0021674,POINT (-105.0021674 39.7830087)
791,JPJR AND ASSOCIATES LLC,STASH HOUSE,403-01694,4707 Lipan Street,Denver,80211,Denver,MED Licensed Cultivator,3,2019,,TEXAS,39.7822281,-105.0019381,POINT (-105.0019381 39.7822281)
812,KIRKE LLC,THE HEMP CENTER COLORADO SPRINGS,403-00892,4570 Jason Street,Denver,80211,Denver,MED Licensed Cultivator,3,2019,,TEXAS,39.7794901,-104.9991076,POINT (-104.9991076 39.7794901)
840,LYONS FINEST CONFIDENTIAL CARE LLC,TUMBLEWEED,403-00632,"1441 West 46th Avenue, Unit 6",Denver,80211,Denver,MED Licensed Cultivator,3,2019,,TEXAS,39.780686,-105.0047136,POINT (-105.0047136 39.780686)
865,METRO DENVER TELLURIDE HEALTH CENTER LLC,THE HEMP CENTER,403-00899,4570 Jason Street,Denver,80211,Denver,MED Licensed Cultivator,3,2019,,TEXAS,39.7794901,-104.9991076,POINT (-104.9991076 39.7794901)
1122,VITA MEDS LLC,MR NICE GUYS,403-01674,4421 Inca Street,Denver,80211,Denver,MED Licensed Cultivator,3,2019,,TEXAS,39.7769806,-104.9983784,POINT (-104.9983784 39.7769806)
1604,MAHATMA GANGA LLC,MAHATMA EXTREAM CONCENTRATES,404R-00023,1045 West 45th Avenue,Denver,80211,Denver,MED Licensed Retail Marijuana Product Manufacturer,3,2019,,TEXAS,39.7790664,-105.0001709,POINT (-105.0001709 39.7790664)
1789,BACK TO THE GARDEN HEALTH & WELLNESS CENTER LLC,BACK TO THE GARDEN HEALTH AND WELLNESS CENTER LLC,403R-00216,4500 Jason Street,Denver,80211,Denver,MED Licensed Retail Cultivator,3,2019,,TEXAS,39.7787132,-104.9991132,POINT (-104.9991132 39.7787132)
2031,HERBAL ALTERNATIVES LLC,,403R-00667,4755 Lipan Street,Denver,80211,Denver,MED Licensed Retail Cultivator,3,2019,,NOM,39.7830603,-105.0023065,POINT (-105.0023065 39.7830603)
2096,JPJR AND ASSOCIATES LLC,,403R-00092,4707 Lipan Street,Denver,80211,Denver,MED Licensed Retail Cultivator,3,2019,,NOM,39.7822523,-105.0020651,POINT (-105.0020651 39.7822523)
2152,MAHATMA GANGA LLC,MAHATMA EXTREAM CONCENTRATES,403R-00144,1045 West 45th Avenue,Denver,80211,Denver,MED Licensed Retail Cultivator,3,2019,,NOM,39.77877765,-105.0003619,POINT (-105.0003619 39.77877765)
2213,ORGANIC GREENS INC,NATURAL REMEDIES,403R-00068,4105 Jason Street,Denver,80211,Denver,MED Licensed Retail Cultivator,3,2019,,NOM,39.77317215,-104.9997161,POINT (-104.9997161 39.77317215)
2659,DOCTORS ORDERS LLC,DOCTORS ORDERS,402R-00039,1406 West 38th Avenue,Denver,80211,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.7691098,-105.0032652,POINT (-105.0032652 39.7691098)
2752,HIGHLANDS WELLNESS CENTER LLC,THE CLINIC HIGHLANDS,402R-00042,3460 West 32nd Avenue,Denver,80211,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.7619995,-105.0337107,POINT (-105.0337107 39.7619995)
2840,MHFS LLC,GOOD CHEMISTRY,402R-00733,"2563 15th Street, Suite 103",Denver,80211,Denver,MED Licensed Retail Marijuana Store,3,2019,,CENSUS,39.75802,-105.01131,POINT (-105.01131 39.75802)
2892,PLATTE VALLEY DISPENSARY LLC,PLATTE VALLEY DISPENSARY,402R-00224,"2301 7th Street, Suite B",Denver,80211,Denver,MED Licensed Retail Marijuana Store,3,2019,,CENSUS,39.75204,-105.01478,POINT (-105.01478 39.75204)
2915,RJJ HIGHLANDS LLC,NATIVE ROOTS HIGHLANDS,402R-00368,2209 West 32nd Avenue,Denver,80211,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.7621933,-105.0131388,POINT (-105.0131388 39.7621933)
2944,SIMPLY PURE COLORADO LLC,SIMPLY PURE,402R-00510,2000 West 32nd Avenue,Denver,80211,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.7618971,-105.011321,POINT (-105.011321 39.7618971)
2989,THE GIVING TREE OF DENVER LLC,,402R-00113,2707 West 38th Avenue,Denver,80211,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.7694106,-105.0208696,POINT (-105.0208696 39.7694106)
3039,URBAN HEALTH & WELLNESS INC,URBAN DISPENSARY,402R-00458,2675 West 38th Avenue,Denver,80211,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.7694666,-105.0203322,POINT (-105.0203322 39.7694666)
21,3B-38 LLC,BUDDY BOY,402-00849,4012 West 38th Avenue,Denver,80212,Denver,MED Licensed Center,3,2019,,TEXAS,39.7692759,-105.0396536,POINT (-105.0396536 39.7692759)
159,FIREHOUSE ORGANICS NORTH LLC,FIREHOUSE ORGANICS,402-00299,4401 Zenobia Street,Denver,80212,Denver,MED Licensed Center,3,2019,,TEXAS,39.7766987,-105.0523845,POINT (-105.0523845 39.7766987)
262,LEVELS IV INC,LEVELS IV INC,402-01077,5201 West 48th Avenue,Denver,80212,Denver,MED Licensed Center,3,2019,,TEXAS,39.7840221,-105.0536258,POINT (-105.0536258 39.7840221)
2516,3B-38 LLC,BUDDY BOY,402R-00386,4012 West 38th Avenue,Denver,80212,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.7693073,-105.0396774,POINT (-105.0396774 39.7693073)
2593,CANNABIS CORP,THE JOINT BY CANNABIS,402R-00230,4735 West 38th Avenue,Denver,80212,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.7695116,-105.0482337,POINT (-105.0482337 39.7695116)
2664,DRAGON PARTNERS LLC,GREEN DRAGON COLORADO,402R-00387,4103 Sheridan Boulevard,Mountain View,80212,Jefferson,MED Licensed Retail Marijuana Store,3,2019,,TEXAS,39.77317414,-105.0535743,POINT (-105.0535743 39.77317414)
2800,LEVELS IV INC,LEVELS IV INC,402R-00592,5201 West 48th Avenue,Denver,80212,Denver,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.78405875,-105.0535961,POINT (-105.0535961 39.78405875)
2833,MEDICINAL WELLNESS CENTER LLC,OASIS CANNABIS SUPERSTORE,402R-00098,5440 West 44th Avenue,Mountain View,80212,Jefferson,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.77652255,-105.0560465,POINT (-105.0560465 39.77652255)
237,JET BLACK ENTERPRISES LLC,LEIFFA,402-00374,7063 West Colfax Avenue,Lakewood,80214,Jefferson,MED Licensed Center,3,2019,,NOM,39.740437,-105.0750005,POINT (-105.0750005 39.740437)
331,NORTHERN LIGHTS NATURALS LLC,NORTHERN LIGHTS CANNABIS CO,402-00260,"2045 Sheridan Boulevard, Unit B",Edgewater,80214,Jefferson,MED Licensed Center,3,2019,,TEXAS,39.74934863,-105.0535811,POINT (-105.0535811 39.74934863)
360,PRIMA BRANDS LLC,PRIMA CANNABIS COMPANY,402-00211,2553 Sheridan Boulevard,Edgewater,80214,Jefferson,MED Licensed Center,3,2019,,TEXAS,39.75401794,-105.0536277,POINT (-105.0536277 39.75401794)
375,RJJ EDGEWATER LLC,NATIVE ROOTS EDGEWATER,402-00972,5610 West 20th Avenue,Edgewater,80214,Jefferson,MED Licensed Center,3,2019,,CENSUS,39.74763,-105.0581,POINT (-105.0581 39.74763)
399,SISSCO LLC,TRENCHTOWN,402-00566,734 Sheridan Boulevard,Denver,80214,Jefferson,MED Licensed Center,3,2019,,TEXAS,39.7285851,-105.0522614,POINT (-105.0522614 39.7285851)
2584,BUD MED HEALTH CENTERS LLC,LIVE GREEN CANNABIS,402R-00050,2517 Sheridan Boulevard,Edgewater,80214,Jefferson,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.7532104,-105.0534383,POINT (-105.0534383 39.7532104)
2728,GREENWERKZ LLC,GREEN DRAGON COLORADO,402R-00094,5840 West 25th Avenue,Edgewater,80214,Jefferson,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.75293441,-105.0607241,POINT (-105.0607241 39.75293441)
2869,NORTHERN LIGHTS NATURALS LLC,NORTHERN LIGHTS CANNABIS CO,402R-00043,"2045 Sheridan Boulevard, Unit B",Edgewater,80214,Jefferson,MED Licensed Retail Marijuana Store,3,2019,,CENSUS,39.748108,-105.05322,POINT (-105.05322 39.748108)
2893,PRIMA BRANDS LLC,PRIMA CANNABIS COMPANY,402R-00179,2553 Sheridan Boulevard,Edgewater,80214,Jefferson,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.7539941,-105.0533401,POINT (-105.0533401 39.7539941)
2913,RJJ EDGEWATER LLC,NATIVE ROOTS EDGEWATER,402R-00335,5610 West 20th Avenue,Edgewater,80214,Jefferson,MED Licensed Retail Marijuana Store,3,2019,,CENSUS,39.74763,-105.0581,POINT (-105.0581 39.74763)
2945,SISSCO LLC,TRENCHTOWN,402R-00251,734 Sheridan Boulevard,Denver,80214,Jefferson,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.72818986,-105.053145,POINT (-105.053145 39.72818986)
2994,THE GREEN SOLUTION LLC,,402R-00298,6020 West 20th Avenue,Edgewater,80214,Jefferson,MED Licensed Retail Marijuana Store,3,2019,,CENSUS,39.74762,-105.06292,POINT (-105.06292 39.74762)
122,CPM LAKEWOOD LLC,AJOYA MEDICAL CANNABIS,402-00326,11950 West Colfax Avenue,Lakewood,80215,Jefferson,MED Licensed Center,3,2019,,TEXAS,39.74004837,-105.1323564,POINT (-105.1323564 39.74004837)
254,KIND PAIN MANAGEMENT INC,KIND PAIN MANAGEMENT,402-00635,2636 Youngfield Street,Lakewood,80215,Jefferson,MED Licensed Center,3,2019,,NOM,39.75475263,-105.1422514,POINT (-105.1422514 39.75475263)
390,ROCKY MOUNTAIN WAYS LLC,GOOD MEDS,402-00738,8420 West Colfax Avenue,Lakewood,80215,Jefferson,MED Licensed Center,3,2019,,TEXAS,39.73985155,-105.091606,POINT (-105.091606 39.73985155)
807,KIND PAIN MANAGEMENT INC,KIND PAIN MANAGEMENT,403-00957,2636 Youngfield Street,Lakewood,80215,Jefferson,MED Licensed Cultivator,3,2019,,NOM,39.75475263,-105.1422514,POINT (-105.1422514 39.75475263)
1795,BEDDOR CLAUDE LLC,CHRONIC THERAPY,403R-00287,10030 West 27th Avenue,Wheat Ridge,80215,Jefferson,MED Licensed Retail Cultivator,3,2019,,NOM,39.75575927,-105.1101047,POINT (-105.1101047 39.75575927)
2568,BEDDOR CLAUDE LLC,CHRONIC THERAPY,402R-00217,10030 West 27th Avenue,Wheat Ridge,80215,Jefferson,MED Licensed Retail Marijuana Store,3,2019,,NOM,39.75575927,-105.1101047,POINT (-105.1101047 39.75575927)
22,4095 SHELTER LLC,EVERBLOOM,402-00166,4095 Jackson Street,Denver,80216,Denver,MED Licensed Center,3,2019,,NOM,39.77370495,-104.9433607,POINT (-104.9433607 39.77370495)
24,505 CENTER LLC,PURE MARIJUANA DISPENSARY,402-00503,505 West 40th Avenue,Denver,80216,Denver,MED Licensed Center,3,2019,,TEXAS,39.7719273,-104.9940494,POINT (-104.9940494 39.7719273)
